timestamp,hour,day_of_week,month,holiday,temperature,cloud_cover,solar_pv_output,load_demand,battery_charge,battery_discharge,battery_soc,diesel_generator_usage
2024-01-02 02:00:00,2,1,1,0,20.801256157469155,0.5543209745959653,0.0,42.81107408802635,0.0,0.0,0.0,42.81107408802635
2024-01-02 03:00:00,3,1,1,0,25.87963169984115,0.5623632912467718,0.0,39.951070042258856,0.0,0.0,0.0,39.951070042258856
2024-01-02 04:00:00,4,1,1,0,23.430333690252443,0.5247689426074921,0.0,42.97511879084066,0.0,0.0,0.0,42.97511879084066
2024-01-02 05:00:00,5,1,1,0,26.61787828956598,0.5472289920112385,0.0,32.36685145346685,0.0,0.0,0.0,32.36685145346685
2024-01-02 06:00:00,6,1,1,0,25.90670818836103,0.5470756896914173,0.0,33.781452392251545,0.0,0.0,0.0,33.781452392251545
2024-01-02 07:00:00,7,1,1,0,28.67813004659393,0.5127745595769356,0.0,30.70665195036608,0.0,0.0,0.0,30.70665195036608
2024-01-02 08:00:00,8,1,1,0,24.055328615736837,0.4906882209690228,0.0,94.42203988750235,0.0,0.0,0.0,94.42203988750235
2024-01-02 09:00:00,9,1,1,0,23.00903387525469,0.5164802697303038,4565.118982521672,98.27131023853963,50.0,0.0,25.0,0.0
2024-01-02 10:00:00,10,1,1,1,22.633294349782883,0.5130923663234255,11006.57614874258,101.84176086083359,50.0,0.0,50.0,0.0
2024-01-02 11:00:00,11,1,1,0,20.859869221402402,0.48338627373039017,17124.53670703365,100.95397985050816,50.0,0.0,75.0,0.0
2024-01-02 12:00:00,12,1,1,0,21.772017365442448,0.531774765394381,20759.643509518635,98.74268562879158,50.0,0.0,100.0,0.0
2024-01-02 13:00:00,13,1,1,0,15.645417119172569,0.5501097908366317,17518.088308206996,90.8089596685567,0.0,0.0,100.0,0.0
2024-01-02 14:00:00,14,1,1,0,15.564768723265638,0.5908122950069482,16387.09594936359,102.75082587574195,0.0,0.0,100.0,0.0
2024-01-02 15:00:00,15,1,1,0,14.500993812467227,0.5744415700422877,9799.841134870043,110.24620824268045,0.0,0.0,100.0,0.0
2024-01-02 16:00:00,16,1,1,0,17.74262172658331,0.564507447107231,3263.1106172694044,102.81645766559774,0.0,0.0,100.0,0.0
2024-01-02 17:00:00,17,1,1,0,18.763731175276856,0.5978522240150098,6.748449121917957e-13,103.5979992432772,0.0,50.0,75.0,0.0
2024-01-02 18:00:00,18,1,1,0,14.963235124483404,0.5905719356380473,0.0,103.2392468532566,0.0,50.0,50.0,0.0
2024-01-02 19:00:00,19,1,1,0,15.004860983732984,0.6022426332648094,0.0,102.360598475972,0.0,50.0,25.0,0.0
2024-01-02 20:00:00,20,1,1,0,15.982110868862517,0.5672356576878815,0.0,105.0830783316336,0.0,50.0,0.0,0.0
2024-01-02 21:00:00,21,1,1,0,18.96035626084199,0.5551847387893575,0.0,31.150507128644385,0.0,0.0,0.0,31.150507128644385
2024-01-02 22:00:00,22,1,1,0,15.817427293177195,0.5120112514914573,0.0,29.92395714530359,0.0,0.0,0.0,29.92395714530359
2024-01-02 23:00:00,23,1,1,0,19.35477630151531,0.48140812993000776,0.0,29.352017087067793,0.0,0.0,0.0,29.352017087067793
2024-01-03 00:00:00,0,2,1,0,22.294611375792318,0.4333616584637701,0.0,40.25552298837941,0.0,0.0,0.0,40.25552298837941
2024-01-03 01:00:00,1,2,1,0,22.64049968161975,0.39395199778225914,0.0,41.43048442183327,0.0,0.0,0.0,41.43048442183327
2024-01-03 02:00:00,2,2,1,1,23.223379349424945,0.45228518032172615,0.0,40.19182774847651,0.0,0.0,0.0,40.19182774847651
2024-01-03 03:00:00,3,2,1,0,25.881842207294476,0.4312920318032298,0.0,41.73803254110116,0.0,0.0,0.0,41.73803254110116
2024-01-03 04:00:00,4,2,1,0,19.267878549151174,0.454493899573307,0.0,41.4543897764215,0.0,0.0,0.0,41.4543897764215
2024-01-03 05:00:00,5,2,1,0,26.52959588673461,0.4929544794959375,0.0,32.463591312852984,0.0,0.0,0.0,32.463591312852984
2024-01-03 06:00:00,6,2,1,0,24.03606474997261,0.4987250774700002,0.0,32.89054476415519,0.0,0.0,0.0,32.89054476415519
2024-01-03 07:00:00,7,2,1,0,21.512579453959884,0.4641670197313958,0.0,30.825338238998164,0.0,0.0,0.0,30.825338238998164
2024-01-03 08:00:00,8,2,1,0,25.69674833419961,0.49056196149187287,0.0,94.4631694153661,0.0,0.0,0.0,94.4631694153661
2024-01-03 09:00:00,9,2,1,0,26.62706711248611,0.5015309063526439,5211.10798034999,99.43086699122776,50.0,0.0,25.0,0.0
2024-01-03 10:00:00,10,2,1,0,22.569319086972072,0.524502874652117,10862.526783442063,101.00625868372792,50.0,0.0,50.0,0.0
2024-01-03 11:00:00,11,2,1,0,23.54406043614594,0.549027249472614,17565.92470934629,91.60631297987635,50.0,0.0,75.0,0.0
2024-01-03 12:00:00,12,2,1,0,23.568772632204748,0.5916655612938272,18107.93090187181,107.87014443845553,50.0,0.0,100.0,0.0
2024-01-03 13:00:00,13,2,1,0,21.679949797882948,0.5898553331671155,18933.920483964408,101.43448097519983,0.0,0.0,100.0,0.0
2024-01-03 14:00:00,14,2,1,0,21.124145174970245,0.5650339111194641,16475.058421178208,102.5983988749452,0.0,0.0,100.0,0.0
2024-01-03 15:00:00,15,2,1,0,18.292937192438508,0.5733769756975414,9582.06654891267,107.37389252126987,0.0,0.0,100.0,0.0
2024-01-03 16:00:00,16,2,1,0,16.164956375108453,0.5228833490520499,3222.1912575122096,97.24959484835396,0.0,0.0,100.0,0.0
2024-01-03 17:00:00,17,2,1,0,12.31065536098778,0.5603347459790036,6.34106587191921e-13,103.1594097215149,0.0,50.0,75.0,0.0
2024-01-03 18:00:00,18,2,1,0,14.85209113996756,0.5162393725149229,0.0,99.81116643807194,0.0,50.0,50.0,0.0
2024-01-03 19:00:00,19,2,1,0,13.828093794149732,0.49739971905201247,0.0,99.40375175186416,0.0,50.0,25.0,0.0
2024-01-03 20:00:00,20,2,1,0,20.355974532300895,0.5292342852094233,0.0,96.74328200850788,0.0,50.0,0.0,0.0
2024-01-03 21:00:00,21,2,1,1,16.456910585430045,0.5360420945215522,0.0,32.95942414538739,0.0,0.0,0.0,32.95942414538739
2024-01-03 22:00:00,22,2,1,0,18.090625729796425,0.5218014370971411,0.0,29.928447770306818,0.0,0.0,0.0,29.928447770306818
2024-01-03 23:00:00,23,2,1,0,20.153091642795786,0.5169648593249292,0.0,31.686623515154054,0.0,0.0,0.0,31.686623515154054
2024-01-04 00:00:00,0,3,1,0,20.603401564977446,0.5507231127126543,0.0,36.83384156252548,0.0,0.0,0.0,36.83384156252548
2024-01-04 01:00:00,1,3,1,0,25.200393978606648,0.5296512400473781,0.0,43.44041225936357,0.0,0.0,0.0,43.44041225936357
2024-01-04 02:00:00,2,3,1,0,21.770897948763636,0.5636510845238574,0.0,42.86655326697378,0.0,0.0,0.0,42.86655326697378
2024-01-04 03:00:00,3,3,1,0,24.440945488639763,0.5160994191691408,0.0,41.145103584134795,0.0,0.0,0.0,41.145103584134795
2024-01-04 04:00:00,4,3,1,0,23.361382519758635,0.5421693209730898,0.0,40.38534232603303,0.0,0.0,0.0,40.38534232603303
2024-01-04 05:00:00,5,3,1,0,22.705780781236466,0.5727071521812545,0.0,31.410892907178468,0.0,0.0,0.0,31.410892907178468
2024-01-04 06:00:00,6,3,1,0,24.292658490421967,0.5336182022468628,0.0,34.471519950830775,0.0,0.0,0.0,34.471519950830775
2024-01-04 07:00:00,7,3,1,0,25.271752209581056,0.5232910352593966,0.0,28.292102283931936,0.0,0.0,0.0,28.292102283931936
2024-01-04 08:00:00,8,3,1,0,23.987719242120214,0.48751190919982246,0.0,104.84920078801517,0.0,0.0,0.0,104.84920078801517
2024-01-04 09:00:00,9,3,1,0,22.666888618417566,0.509421131179262,4877.293311616458,96.19772481924252,50.0,0.0,25.0,0.0
2024-01-04 10:00:00,10,3,1,0,20.203561744888873,0.5120137948675015,10311.94030185835,100.51879536624418,50.0,0.0,50.0,0.0
2024-01-04 11:00:00,11,3,1,0,21.644080752487756,0.5243447500515835,17620.905094074533,99.46665353182809,50.0,0.0,75.0,0.0
2024-01-04 12:00:00,12,3,1,0,17.506755924170534,0.4915589717420463,21399.651790841996,98.32097150118122,50.0,0.0,100.0,0.0
2024-01-04 13:00:00,13,3,1,0,20.74221337409914,0.46357766077308366,20727.029826110753,100.60059344894573,0.0,0.0,100.0,0.0
2024-01-04 14:00:00,14,3,1,0,18.181076178101545,0.42136962724676597,14607.05319723352,94.80612825665472,0.0,0.0,100.0,0.0
2024-01-04 15:00:00,15,3,1,0,14.065559767369944,0.41143941804166234,8427.730832443118,105.49820461666016,0.0,0.0,100.0,0.0
2024-01-04 16:00:00,16,3,1,0,15.567651499210621,0.4262699423708636,3432.7875191330477,91.3837197515457,0.0,0.0,100.0,0.0
2024-01-04 17:00:00,17,3,1,0,14.18225472960603,0.4694364395335101,5.848085820566488e-13,103.04696483412292,0.0,50.0,75.0,0.0
2024-01-04 18:00:00,18,3,1,0,16.154545693070897,0.4891855403260272,0.0,98.77348119800736,0.0,50.0,50.0,0.0
2024-01-04 19:00:00,19,3,1,0,18.367468432833483,0.48380661863339963,0.0,94.63038677394475,0.0,50.0,25.0,0.0
2024-01-04 20:00:00,20,3,1,0,12.435724714018855,0.5307379682094735,0.0,101.2994666530775,0.0,50.0,0.0,0.0
2024-01-04 21:00:00,21,3,1,0,17.210714924594637,0.5495886914461093,0.0,28.08774677865414,0.0,0.0,0.0,28.08774677865414
2024-01-04 22:00:00,22,3,1,0,17.695931081099253,0.5876463425877534,0.0,30.542240210798212,0.0,0.0,0.0,30.542240210798212
2024-01-04 23:00:00,23,3,1,0,20.564781599620865,0.5816405056561946,0.0,28.461798712134208,0.0,0.0,0.0,28.461798712134208
2024-01-05 00:00:00,0,4,1,0,21.114417524498577,0.5493668825698891,0.0,41.61621579708466,0.0,0.0,0.0,41.61621579708466
2024-01-05 01:00:00,1,4,1,0,20.478180830058164,0.4997128629493724,0.0,38.75811816703876,0.0,0.0,0.0,38.75811816703876
2024-01-05 02:00:00,2,4,1,0,22.549916396689962,0.5223500618028202,0.0,39.86306035490631,0.0,0.0,0.0,39.86306035490631
2024-01-05 03:00:00,3,4,1,0,22.63150646034896,0.4822453554230916,0.0,41.38860685362595,0.0,0.0,0.0,41.38860685362595
2024-01-05 04:00:00,4,4,1,0,27.170165564142586,0.46429833270797916,0.0,39.64929149605378,0.0,0.0,0.0,39.64929149605378
2024-01-05 05:00:00,5,4,1,0,25.560276696812423,0.471115590225571,0.0,30.96761573362801,0.0,0.0,0.0,30.96761573362801
2024-01-05 06:00:00,6,4,1,0,29.490405639529214,0.4804456899809887,0.0,29.1774683569431,0.0,0.0,0.0,29.1774683569431
2024-01-05 07:00:00,7,4,1,0,25.396331771839296,0.49245944068160347,0.0,32.019561521743725,0.0,0.0,0.0,32.019561521743725
2024-01-05 08:00:00,8,4,1,0,23.60133775312447,0.45983902964841317,0.0,109.77077095072562,0.0,0.0,0.0,109.77077095072562
2024-01-05 09:00:00,9,4,1,0,21.19612938873028,0.4518288671657368,5235.701678879721,114.74007835117736,50.0,0.0,25.0,0.0
2024-01-05 10:00:00,10,4,1,0,19.581744915511308,0.4683654031608598,12126.676354110577,101.04017770329894,50.0,0.0,50.0,0.0
2024-01-05 11:00:00,11,4,1,0,18.813847607524824,0.5185107493081523,15876.127814037569,104.50094046155418,50.0,0.0,75.0,0.0
2024-01-05 12:00:00,12,4,1,0,21.222277570046167,0.539422788147306,18244.805690243204,91.72123737253852,50.0,0.0,100.0,0.0
2024-01-05 13:00:00,13,4,1,0,20.411379088970463,0.5777408850419713,18272.686713937368,108.19316061403363,0.0,0.0,100.0,0.0
2024-01-05 14:00:00,14,4,1,0,15.025642863958932,0.5961880023691919,16185.255518298947,104.26428110868011,0.0,0.0,100.0,0.0
2024-01-05 15:00:00,15,4,1,0,18.942566990242696,0.5957408990215128,9948.61954831744,98.1127980888432,0.0,0.0,100.0,0.0
2024-01-05 16:00:00,16,4,1,0,15.39177514573413,0.555369146032996,3665.9941757879146,106.59214800655499,0.0,0.0,100.0,0.0
2024-01-05 17:00:00,17,4,1,0,16.151981160548956,0.5665007966189478,5.84480018293028e-13,99.13516322880784,0.0,50.0,75.0,0.0
2024-01-05 18:00:00,18,4,1,0,18.91246552453405,0.5721886735530438,0.0,98.24144375158176,0.0,50.0,50.0,0.0
2024-01-05 19:00:00,19,4,1,0,17.65207376830892,0.5752167232434661,0.0,102.8676781828958,0.0,50.0,25.0,0.0
2024-01-05 20:00:00,20,4,1,0,15.82083595328934,0.5666736377179435,0.0,95.06134521525158,0.0,50.0,0.0,0.0
2024-01-05 21:00:00,21,4,1,0,15.370105911259886,0.5628719343450768,0.0,31.933687379601654,0.0,0.0,0.0,31.933687379601654
2024-01-05 22:00:00,22,4,1,0,13.884393465364585,0.5400289936223795,0.0,28.727686906760844,0.0,0.0,0.0,28.727686906760844
2024-01-05 23:00:00,23,4,1,0,17.955622404025753,0.537957363524372,0.0,28.89334763191073,0.0,0.0,0.0,28.89334763191073
2024-01-06 00:00:00,0,5,1,0,20.437387509719077,0.5039172177397826,0.0,38.7854475303781,0.0,0.0,0.0,38.7854475303781
2024-01-06 01:00:00,1,5,1,0,20.1793841585847,0.534042935701842,0.0,42.15995901350438,0.0,0.0,0.0,42.15995901350438
2024-01-06 02:00:00,2,5,1,0,23.097134053189855,0.4992163376015286,0.0,39.567676349638496,0.0,0.0,0.0,39.567676349638496
2024-01-06 03:00:00,3,5,1,0,24.54888565922474,0.4577913328303224,0.0,38.195472539314295,0.0,0.0,0.0,38.195472539314295
2024-01-06 04:00:00,4,5,1,0,24.7400630426805,0.45563680218300595,0.0,39.73347428235637,0.0,0.0,0.0,39.73347428235637
2024-01-06 05:00:00,5,5,1,0,24.389271957172888,0.47590386591531153,0.0,30.891183989672456,0.0,0.0,0.0,30.891183989672456
2024-01-06 06:00:00,6,5,1,0,26.19695733130792,0.47208516181713456,0.0,29.289138234610455,0.0,0.0,0.0,29.289138234610455
2024-01-06 07:00:00,7,5,1,0,26.573158417958624,0.45255205883055194,0.0,29.37544916732006,0.0,0.0,0.0,29.37544916732006
2024-01-06 08:00:00,8,5,1,0,23.008976851410967,0.4631139713365408,0.0,89.35115816477726,0.0,0.0,0.0,89.35115816477726
2024-01-06 09:00:00,9,5,1,0,27.217046652799745,0.4515028077441067,4867.786546467096,77.75223306815813,50.0,0.0,25.0,0.0
2024-01-06 10:00:00,10,5,1,0,23.162471722805943,0.49963929598235934,10653.584730933615,79.52653113818874,50.0,0.0,50.0,0.0
2024-01-06 11:00:00,11,5,1,0,22.191442458776766,0.5419398803444806,15214.763304470533,79.27232353286297,50.0,0.0,75.0,0.0
2024-01-06 12:00:00,12,5,1,0,22.27607683388758,0.5379830743072421,20360.09942861551,79.06008387226723,50.0,0.0,100.0,0.0
2024-01-06 13:00:00,13,5,1,0,20.031985024388867,0.5169731662783438,20405.36946258023,83.11276437443703,0.0,0.0,100.0,0.0
2024-01-06 14:00:00,14,5,1,0,20.265921255200954,0.5389890910461733,13988.707963432182,84.44497653875891,0.0,0.0,100.0,0.0
2024-01-06 15:00:00,15,5,1,0,17.89836241184538,0.48876147628986266,9658.381923364188,79.26022616234265,0.0,0.0,100.0,0.0
2024-01-06 16:00:00,16,5,1,0,15.3046462191714,0.48736222926524153,3661.938352126658,75.40989877407988,0.0,0.0,100.0,0.0
2024-01-06 17:00:00,17,5,1,0,16.75302590634133,0.47225834576575076,6.864558863778899e-13,85.56406219609906,0.0,50.0,75.0,0.0
2024-01-06 18:00:00,18,5,1,0,13.572195572733142,0.5170860996994311,0.0,79.93604629208416,0.0,50.0,50.0,0.0
2024-01-06 19:00:00,19,5,1,1,16.247138267482168,0.46657779245675624,0.0,87.37408495429747,0.0,50.0,25.0,0.0
2024-01-06 20:00:00,20,5,1,1,16.46306098716335,0.47520150078291556,0.0,71.39568252112628,0.0,50.0,0.0,0.0
2024-01-06 21:00:00,21,5,1,0,16.90788036689665,0.5017477088112866,0.0,30.742663362169925,0.0,0.0,0.0,30.742663362169925
2024-01-06 22:00:00,22,5,1,0,18.102572964496602,0.5000747366825621,0.0,33.42774337313682,0.0,0.0,0.0,33.42774337313682
2024-01-06 23:00:00,23,5,1,0,15.80185467086658,0.45860756603057806,0.0,29.86165632707521,0.0,0.0,0.0,29.86165632707521
2024-01-07 00:00:00,0,6,1,0,19.933567158992425,0.5099929484303105,0.0,40.14473465739267,0.0,0.0,0.0,40.14473465739267
2024-01-07 01:00:00,1,6,1,0,22.51080200226918,0.5107946967248892,0.0,41.382185555240014,0.0,0.0,0.0,41.382185555240014
2024-01-07 02:00:00,2,6,1,0,23.85072975846915,0.5211338514843015,0.0,39.74893315549477,0.0,0.0,0.0,39.74893315549477
2024-01-07 03:00:00,3,6,1,0,22.51120059855517,0.4926814446066221,0.0,40.143363999206876,0.0,0.0,0.0,40.143363999206876
2024-01-07 04:00:00,4,6,1,0,27.89255967512594,0.4917631086566403,0.0,40.63724684410693,0.0,0.0,0.0,40.63724684410693
2024-01-07 05:00:00,5,6,1,0,24.128296409490687,0.4855017469868085,0.0,29.946637630842943,0.0,0.0,0.0,29.946637630842943
2024-01-07 06:00:00,6,6,1,0,27.96993137552782,0.444441156488326,0.0,33.27178101903991,0.0,0.0,0.0,33.27178101903991
2024-01-07 07:00:00,7,6,1,0,26.715034829663058,0.4106130761942401,0.0,31.906072342111504,0.0,0.0,0.0,31.906072342111504
2024-01-07 08:00:00,8,6,1,0,24.068689373708935,0.4532990205366936,0.0,81.92500405747747,0.0,0.0,0.0,81.92500405747747
2024-01-07 09:00:00,9,6,1,0,28.11717266562611,0.4319511137036833,4726.842725052024,84.65526855773396,50.0,0.0,25.0,0.0
2024-01-07 10:00:00,10,6,1,1,21.143743310961387,0.408251829483178,11099.693218900275,79.61361327054034,50.0,0.0,50.0,0.0
2024-01-07 11:00:00,11,6,1,0,24.163420547206957,0.4179177916598742,16245.130275783156,77.78732699654456,50.0,0.0,75.0,0.0
2024-01-07 12:00:00,12,6,1,0,23.032181610560304,0.45300072563013805,18989.898860467194,78.386123715845,50.0,0.0,100.0,0.0
2024-01-07 13:00:00,13,6,1,0,18.395681330808454,0.4138953049250231,20790.22758300415,80.52380639457174,0.0,0.0,100.0,0.0
2024-01-07 14:00:00,14,6,1,0,21.315947574603005,0.43018656639634634,15424.739043730186,76.41834984970272,0.0,0.0,100.0,0.0
2024-01-07 15:00:00,15,6,1,0,16.995390039343707,0.39908895404076905,8223.953536632378,78.43684389838648,0.0,0.0,100.0,0.0
2024-01-07 16:00:00,16,6,1,0,17.27827721411187,0.362826163719254,3372.4389416537674,78.38561928875824,0.0,0.0,100.0,0.0
2024-01-07 17:00:00,17,6,1,0,16.72203152057145,0.3318179425635504,6.814692205528343e-13,88.98165867269087,0.0,50.0,75.0,0.0
2024-01-07 18:00:00,18,6,1,0,15.762399491533252,0.3820525591280395,0.0,69.24670017077784,0.0,50.0,50.0,0.0
2024-01-07 19:00:00,19,6,1,0,17.823004389348572,0.3556445515780417,0.0,79.76501281990778,0.0,50.0,25.0,0.0
2024-01-07 20:00:00,20,6,1,0,18.287867396656583,0.32459523286146674,0.0,87.45796236947746,0.0,50.0,0.0,0.0
2024-01-07 21:00:00,21,6,1,0,13.998419122065249,0.33592569828961133,0.0,30.517612765577002,0.0,0.0,0.0,30.517612765577002
2024-01-07 22:00:00,22,6,1,0,21.13969746023065,0.3867324756548527,0.0,31.835482945240965,0.0,0.0,0.0,31.835482945240965
2024-01-07 23:00:00,23,6,1,0,16.411937772890393,0.37430006573829766,0.0,30.57552167638937,0.0,0.0,0.0,30.57552167638937
2024-01-08 00:00:00,0,0,1,0,23.26717285767684,0.37904132091705955,0.0,39.478175057544206,0.0,0.0,0.0,39.478175057544206
2024-01-08 01:00:00,1,0,1,0,24.749585948161297,0.34512944208172874,0.0,36.38211404597534,0.0,0.0,0.0,36.38211404597534
2024-01-08 02:00:00,2,0,1,0,21.52014758856313,0.35552434928704346,0.0,41.12427438011781,0.0,0.0,0.0,41.12427438011781
2024-01-08 03:00:00,3,0,1,0,23.915985779017095,0.3777332224220525,0.0,39.31125780818844,0.0,0.0,0.0,39.31125780818844
2024-01-08 04:00:00,4,0,1,0,23.320798130943846,0.3970506055550617,0.0,39.21091946506878,0.0,0.0,0.0,39.21091946506878
2024-01-08 05:00:00,5,0,1,0,25.601867519861397,0.3905882142169921,0.0,30.287056888022644,0.0,0.0,0.0,30.287056888022644
2024-01-08 06:00:00,6,0,1,0,25.586011880622046,0.38308271086160645,0.0,33.7701527733197,0.0,0.0,0.0,33.7701527733197
2024-01-08 07:00:00,7,0,1,0,27.591030644977547,0.3554368016691056,0.0,35.058829156869024,0.0,0.0,0.0,35.058829156869024
2024-01-08 08:00:00,8,0,1,0,28.152824960154938,0.35657295356682184,0.0,102.47157191059162,0.0,0.0,0.0,102.47157191059162
2024-01-08 09:00:00,9,0,1,0,27.528981976506177,0.33086512509743615,4428.65536010268,98.93399080425708,50.0,0.0,25.0,0.0
2024-01-08 10:00:00,10,0,1,0,22.577744395836923,0.37443820705889774,10256.384946950184,94.85254801094294,50.0,0.0,50.0,0.0
2024-01-08 11:00:00,11,0,1,0,22.077731927017076,0.4336218161278266,16706.171987256123,103.10679057543749,50.0,0.0,75.0,0.0
2024-01-08 12:00:00,12,0,1,0,17.835204064551625,0.4872670801817146,18359.626563403108,109.44654153348556,50.0,0.0,100.0,0.0
2024-01-08 13:00:00,13,0,1,0,18.296245090488547,0.5250474821010825,20844.82731711577,99.26848860268278,0.0,0.0,100.0,0.0
2024-01-08 14:00:00,14,0,1,0,20.631783715188444,0.5326219488249362,13975.560702082232,88.67425457997422,0.0,0.0,100.0,0.0
2024-01-08 15:00:00,15,0,1,0,20.897712190157257,0.5494463236668305,9067.605101924817,104.03597564151943,0.0,0.0,100.0,0.0
2024-01-08 16:00:00,16,0,1,0,14.403255686311493,0.5230222715681889,3327.2547620286705,105.29064261218385,0.0,0.0,100.0,0.0
2024-01-08 17:00:00,17,0,1,0,15.187522799242398,0.5337970864286321,6.515959051219716e-13,92.41589274034398,0.0,50.0,75.0,0.0
2024-01-08 18:00:00,18,0,1,0,16.149268935075675,0.5259823327297567,0.0,101.2987465305739,0.0,50.0,50.0,0.0
2024-01-08 19:00:00,19,0,1,0,16.932773635187395,0.5215858334344743,0.0,102.7125180243674,0.0,50.0,25.0,0.0
2024-01-08 20:00:00,20,0,1,0,15.25274639022804,0.5452049061285427,0.0,100.01038029500133,0.0,50.0,0.0,0.0
2024-01-08 21:00:00,21,0,1,0,18.514668631988968,0.5188762510754136,0.0,29.31598449921154,0.0,0.0,0.0,29.31598449921154
2024-01-08 22:00:00,22,0,1,0,17.754401754851692,0.4987925871373242,0.0,32.033056638579055,0.0,0.0,0.0,32.033056638579055
2024-01-08 23:00:00,23,0,1,0,19.879080681724364,0.5413775075364555,0.0,29.982084999081124,0.0,0.0,0.0,29.982084999081124
2024-01-09 00:00:00,0,1,1,0,22.465356217140048,0.49286218626790723,0.0,37.748101867435935,0.0,0.0,0.0,37.748101867435935
2024-01-09 01:00:00,1,1,1,0,22.67972748626713,0.49213939748245056,0.0,36.61272161529086,0.0,0.0,0.0,36.61272161529086
2024-01-09 02:00:00,2,1,1,0,23.00001594007951,0.5342055377749917,0.0,43.392045994266816,0.0,0.0,0.0,43.392045994266816
2024-01-09 03:00:00,3,1,1,0,24.689102019213724,0.5418212847793082,0.0,42.2326058218558,0.0,0.0,0.0,42.2326058218558
2024-01-09 04:00:00,4,1,1,0,25.52618882164417,0.5422798637225906,0.0,41.23461128248195,0.0,0.0,0.0,41.23461128248195
2024-01-09 05:00:00,5,1,1,0,25.462394792813736,0.513026295273267,0.0,30.36385770237153,0.0,0.0,0.0,30.36385770237153
2024-01-09 06:00:00,6,1,1,0,25.855195595798445,0.4960512146523852,0.0,30.266973800281793,0.0,0.0,0.0,30.266973800281793
